clip,preictal
Dog_3_test_segment_0409.mat,0.111
Dog_3_test_segment_0022.mat,0.066
Dog_3_test_segment_0007.mat,0.059
Dog_3_test_segment_0355.mat,0.098
Dog_3_test_segment_0149.mat,0.1
Dog_3_test_segment_0894.mat,0.13
Dog_3_test_segment_0268.mat,0.13
Dog_3_test_segment_0279.mat,0.087
Dog_3_test_segment_0896.mat,0.118
Dog_3_test_segment_0360.mat,0.081
Dog_3_test_segment_0063.mat,0.09
Dog_3_test_segment_0540.mat,0.079
Dog_3_test_segment_0710.mat,0.08
Dog_3_test_segment_0313.mat,0.142
Dog_3_test_segment_0175.mat,0.115
Dog_3_test_segment_0683.mat,0.088
Dog_3_test_segment_0246.mat,0.076
Dog_3_test_segment_0062.mat,0.099
Dog_3_test_segment_0245.mat,0.09
Dog_3_test_segment_0182.mat,0.116
Dog_3_test_segment_0451.mat,0.122
Dog_3_test_segment_0270.mat,0.07
Dog_3_test_segment_0515.mat,0.073
Dog_3_test_segment_0829.mat,0.07
Dog_3_test_segment_0264.mat,0.089
Dog_3_test_segment_0178.mat,0.131
Dog_3_test_segment_0713.mat,0.103
Dog_3_test_segment_0278.mat,0.078
Dog_3_test_segment_0122.mat,0.134
Dog_3_test_segment_0729.mat,0.135
Dog_3_test_segment_0736.mat,0.062
Dog_3_test_segment_0857.mat,0.088
Dog_3_test_segment_0393.mat,0.079
Dog_3_test_segment_0620.mat,0.109
Dog_3_test_segment_0048.mat,0.114
Dog_3_test_segment_0858.mat,0.123
Dog_3_test_segment_0626.mat,0.1
Dog_3_test_segment_0091.mat,0.112
Dog_3_test_segment_0241.mat,0.113
Dog_3_test_segment_0872.mat,0.074
Dog_3_test_segment_0051.mat,0.111
Dog_3_test_segment_0372.mat,0.11
Dog_3_test_segment_0237.mat,0.13
Dog_3_test_segment_0802.mat,0.089
Dog_3_test_segment_0906.mat,0.137
Dog_3_test_segment_0842.mat,0.081
Dog_3_test_segment_0821.mat,0.104
Dog_3_test_segment_0242.mat,0.103
Dog_3_test_segment_0191.mat,0.101
Dog_3_test_segment_0255.mat,0.0
Dog_3_test_segment_0457.mat,0.085
Dog_3_test_segment_0230.mat,0.116
Dog_3_test_segment_0119.mat,0.072
Dog_3_test_segment_0782.mat,0.11
Dog_3_test_segment_0557.mat,0.09
Dog_3_test_segment_0186.mat,0.103
Dog_3_test_segment_0863.mat,0.103
Dog_3_test_segment_0634.mat,0.082
Dog_3_test_segment_0371.mat,0.075
Dog_3_test_segment_0466.mat,0.089
Dog_3_test_segment_0060.mat,0.103
Dog_3_test_segment_0454.mat,0.123
Dog_3_test_segment_0900.mat,0.083
Dog_3_test_segment_0190.mat,0.116
Dog_3_test_segment_0711.mat,0.078
Dog_3_test_segment_0281.mat,0.081
Dog_3_test_segment_0869.mat,0.082
Dog_3_test_segment_0146.mat,0.069
Dog_3_test_segment_0134.mat,0.089
Dog_3_test_segment_0562.mat,0.111
Dog_3_test_segment_0685.mat,0.087
Dog_3_test_segment_0163.mat,0.065
Dog_3_test_segment_0689.mat,0.124
Dog_3_test_segment_0256.mat,0.058
Dog_3_test_segment_0026.mat,0.091
Dog_3_test_segment_0605.mat,0.116
Dog_3_test_segment_0324.mat,0.071
Dog_3_test_segment_0703.mat,0.088
Dog_3_test_segment_0420.mat,0.117
Dog_3_test_segment_0638.mat,0.065
Dog_3_test_segment_0337.mat,0.09
Dog_3_test_segment_0687.mat,0.069
Dog_3_test_segment_0531.mat,0.173
Dog_3_test_segment_0068.mat,0.135
Dog_3_test_segment_0726.mat,0.104
Dog_3_test_segment_0884.mat,0.1
Dog_3_test_segment_0013.mat,0.146
Dog_3_test_segment_0744.mat,0.097
Dog_3_test_segment_0578.mat,0.073
Dog_3_test_segment_0236.mat,0.09
Dog_3_test_segment_0629.mat,0.091
Dog_3_test_segment_0031.mat,0.107
Dog_3_test_segment_0748.mat,0.075
Dog_3_test_segment_0560.mat,0.099
Dog_3_test_segment_0553.mat,0.102
Dog_3_test_segment_0640.mat,0.018
Dog_3_test_segment_0088.mat,0.099
Dog_3_test_segment_0078.mat,0.106
Dog_3_test_segment_0581.mat,0.068
Dog_3_test_segment_0274.mat,0.063
Dog_3_test_segment_0076.mat,0.065
Dog_3_test_segment_0262.mat,0.106
Dog_3_test_segment_0417.mat,0.124
Dog_3_test_segment_0195.mat,0.137
Dog_3_test_segment_0160.mat,0.003
Dog_3_test_segment_0433.mat,0.124
Dog_3_test_segment_0639.mat,0.073
Dog_3_test_segment_0165.mat,0.099
Dog_3_test_segment_0887.mat,0.136
Dog_3_test_segment_0105.mat,0.12
Dog_3_test_segment_0056.mat,0.105
Dog_3_test_segment_0259.mat,0.135
Dog_3_test_segment_0233.mat,0.033
Dog_3_test_segment_0017.mat,0.081
Dog_3_test_segment_0822.mat,0.092
Dog_3_test_segment_0458.mat,0.068
Dog_3_test_segment_0599.mat,0.104
Dog_3_test_segment_0113.mat,0.099
Dog_3_test_segment_0301.mat,0.105
Dog_3_test_segment_0361.mat,0.076
Dog_3_test_segment_0622.mat,0.095
Dog_3_test_segment_0055.mat,0.107
Dog_3_test_segment_0177.mat,0.088
Dog_3_test_segment_0653.mat,0.107
Dog_3_test_segment_0569.mat,0.099
Dog_3_test_segment_0654.mat,0.114
Dog_3_test_segment_0504.mat,0.088
Dog_3_test_segment_0111.mat,0.098
Dog_3_test_segment_0038.mat,0.099
Dog_3_test_segment_0825.mat,0.095
Dog_3_test_segment_0691.mat,0.118
Dog_3_test_segment_0750.mat,0.126
Dog_3_test_segment_0526.mat,0.088
Dog_3_test_segment_0717.mat,0.089
Dog_3_test_segment_0624.mat,0.08
Dog_3_test_segment_0115.mat,0.088
Dog_3_test_segment_0460.mat,0.104
Dog_3_test_segment_0376.mat,0.126
Dog_3_test_segment_0424.mat,0.082
Dog_3_test_segment_0804.mat,0.116
Dog_3_test_segment_0785.mat,0.078
Dog_3_test_segment_0665.mat,0.081
Dog_3_test_segment_0032.mat,0.08
Dog_3_test_segment_0856.mat,0.099
Dog_3_test_segment_0142.mat,0.092
Dog_3_test_segment_0073.mat,0.083
Dog_3_test_segment_0888.mat,0.083
Dog_3_test_segment_0002.mat,0.117
Dog_3_test_segment_0425.mat,0.132
Dog_3_test_segment_0095.mat,0.123
Dog_3_test_segment_0549.mat,0.114
Dog_3_test_segment_0108.mat,0.117
Dog_3_test_segment_0699.mat,0.006
Dog_3_test_segment_0762.mat,0.075
Dog_3_test_segment_0444.mat,0.09
Dog_3_test_segment_0584.mat,0.118
Dog_3_test_segment_0387.mat,0.075
Dog_3_test_segment_0480.mat,0.115
Dog_3_test_segment_0855.mat,0.075
Dog_3_test_segment_0514.mat,0.092
Dog_3_test_segment_0636.mat,0.092
Dog_3_test_segment_0090.mat,0.087
Dog_3_test_segment_0340.mat,0.109
Dog_3_test_segment_0269.mat,0.091
Dog_3_test_segment_0753.mat,0.116
Dog_3_test_segment_0471.mat,0.086
Dog_3_test_segment_0229.mat,0.078
Dog_3_test_segment_0225.mat,0.122
Dog_3_test_segment_0395.mat,0.079
Dog_3_test_segment_0162.mat,0.09
Dog_3_test_segment_0769.mat,0.018
Dog_3_test_segment_0737.mat,0.1
Dog_3_test_segment_0609.mat,0.103
Dog_3_test_segment_0099.mat,0.091
Dog_3_test_segment_0879.mat,0.139
Dog_3_test_segment_0206.mat,0.093
Dog_3_test_segment_0792.mat,0.019
Dog_3_test_segment_0438.mat,0.085
Dog_3_test_segment_0025.mat,0.081
Dog_3_test_segment_0664.mat,0.072
Dog_3_test_segment_0741.mat,0.122
Dog_3_test_segment_0352.mat,0.079
Dog_3_test_segment_0680.mat,0.077
Dog_3_test_segment_0362.mat,0.116
Dog_3_test_segment_0410.mat,0.119
Dog_3_test_segment_0367.mat,0.103
Dog_3_test_segment_0770.mat,0.085
Dog_3_test_segment_0585.mat,0.059
Dog_3_test_segment_0525.mat,0.112
Dog_3_test_segment_0904.mat,0.084
Dog_3_test_segment_0563.mat,0.126
Dog_3_test_segment_0350.mat,0.063
Dog_3_test_segment_0106.mat,0.098
Dog_3_test_segment_0155.mat,0.083
Dog_3_test_segment_0084.mat,0.073
Dog_3_test_segment_0422.mat,0.139
Dog_3_test_segment_0739.mat,0.093
Dog_3_test_segment_0606.mat,0.059
Dog_3_test_segment_0391.mat,0.016
Dog_3_test_segment_0814.mat,0.092
Dog_3_test_segment_0788.mat,0.088
Dog_3_test_segment_0428.mat,0.067
Dog_3_test_segment_0096.mat,0.082
Dog_3_test_segment_0215.mat,0.14
Dog_3_test_segment_0882.mat,0.077
Dog_3_test_segment_0432.mat,0.088
Dog_3_test_segment_0835.mat,0.001
Dog_3_test_segment_0205.mat,0.109
Dog_3_test_segment_0485.mat,0.1
Dog_3_test_segment_0131.mat,0.09
Dog_3_test_segment_0445.mat,0.088
Dog_3_test_segment_0348.mat,0.088
Dog_3_test_segment_0848.mat,0.126
Dog_3_test_segment_0321.mat,0.028
Dog_3_test_segment_0755.mat,0.098
Dog_3_test_segment_0061.mat,0.087
Dog_3_test_segment_0588.mat,0.047
Dog_3_test_segment_0137.mat,0.087
Dog_3_test_segment_0488.mat,0.081
Dog_3_test_segment_0720.mat,0.109
Dog_3_test_segment_0450.mat,0.086
Dog_3_test_segment_0529.mat,0.09
Dog_3_test_segment_0474.mat,0.009
Dog_3_test_segment_0818.mat,0.089
Dog_3_test_segment_0300.mat,0.124
Dog_3_test_segment_0489.mat,0.13
Dog_3_test_segment_0034.mat,0.082
Dog_3_test_segment_0266.mat,0.097
Dog_3_test_segment_0506.mat,0.071
Dog_3_test_segment_0568.mat,0.091
Dog_3_test_segment_0463.mat,0.089
Dog_3_test_segment_0363.mat,0.084
Dog_3_test_segment_0849.mat,0.11
Dog_3_test_segment_0550.mat,0.127
Dog_3_test_segment_0702.mat,0.095
Dog_3_test_segment_0677.mat,0.126
Dog_3_test_segment_0813.mat,0.103
Dog_3_test_segment_0029.mat,0.02
Dog_3_test_segment_0601.mat,0.113
Dog_3_test_segment_0389.mat,0.132
Dog_3_test_segment_0192.mat,0.069
Dog_3_test_segment_0231.mat,0.012
Dog_3_test_segment_0392.mat,0.1
Dog_3_test_segment_0839.mat,0.088
Dog_3_test_segment_0383.mat,0.08
Dog_3_test_segment_0701.mat,0.096
Dog_3_test_segment_0251.mat,0.111
Dog_3_test_segment_0235.mat,0.082
Dog_3_test_segment_0209.mat,0.099
Dog_3_test_segment_0623.mat,0.092
Dog_3_test_segment_0103.mat,0.111
Dog_3_test_segment_0481.mat,0.12
Dog_3_test_segment_0181.mat,0.076
Dog_3_test_segment_0864.mat,0.08
Dog_3_test_segment_0449.mat,0.059
Dog_3_test_segment_0154.mat,0.097
Dog_3_test_segment_0493.mat,0.002
Dog_3_test_segment_0556.mat,0.099
Dog_3_test_segment_0298.mat,0.085
Dog_3_test_segment_0286.mat,0.104
Dog_3_test_segment_0508.mat,0.105
Dog_3_test_segment_0413.mat,0.067
Dog_3_test_segment_0566.mat,0.097
Dog_3_test_segment_0144.mat,0.108
Dog_3_test_segment_0830.mat,0.117
Dog_3_test_segment_0649.mat,0.002
Dog_3_test_segment_0238.mat,0.1
Dog_3_test_segment_0598.mat,0.102
Dog_3_test_segment_0587.mat,0.085
Dog_3_test_segment_0681.mat,0.077
Dog_3_test_segment_0289.mat,0.098
Dog_3_test_segment_0085.mat,0.138
Dog_3_test_segment_0479.mat,0.107
Dog_3_test_segment_0118.mat,0.08
Dog_3_test_segment_0505.mat,0.099
Dog_3_test_segment_0870.mat,0.109
Dog_3_test_segment_0763.mat,0.082
Dog_3_test_segment_0381.mat,0.035
Dog_3_test_segment_0590.mat,0.083
Dog_3_test_segment_0716.mat,0.095
Dog_3_test_segment_0686.mat,0.059
Dog_3_test_segment_0828.mat,0.082
Dog_3_test_segment_0644.mat,0.064
Dog_3_test_segment_0356.mat,0.077
Dog_3_test_segment_0228.mat,0.105
Dog_3_test_segment_0220.mat,0.089
Dog_3_test_segment_0164.mat,0.078
Dog_3_test_segment_0179.mat,0.093
Dog_3_test_segment_0875.mat,0.088
Dog_3_test_segment_0382.mat,0.102
Dog_3_test_segment_0631.mat,0.091
Dog_3_test_segment_0521.mat,0.115
Dog_3_test_segment_0807.mat,0.102
Dog_3_test_segment_0295.mat,0.089
Dog_3_test_segment_0607.mat,0.096
Dog_3_test_segment_0676.mat,0.089
Dog_3_test_segment_0747.mat,0.099
Dog_3_test_segment_0294.mat,0.097
Dog_3_test_segment_0261.mat,0.085
Dog_3_test_segment_0219.mat,0.096
Dog_3_test_segment_0234.mat,0.087
Dog_3_test_segment_0357.mat,0.069
Dog_3_test_segment_0199.mat,0.107
Dog_3_test_segment_0437.mat,0.083
Dog_3_test_segment_0696.mat,0.074
Dog_3_test_segment_0688.mat,0.087
Dog_3_test_segment_0539.mat,0.155
Dog_3_test_segment_0030.mat,0.106
Dog_3_test_segment_0365.mat,0.089
Dog_3_test_segment_0652.mat,0.074
Dog_3_test_segment_0679.mat,0.136
Dog_3_test_segment_0705.mat,0.131
Dog_3_test_segment_0310.mat,0.143
Dog_3_test_segment_0518.mat,0.086
Dog_3_test_segment_0263.mat,0.104
Dog_3_test_segment_0576.mat,0.071
Dog_3_test_segment_0541.mat,0.111
Dog_3_test_segment_0028.mat,0.09
Dog_3_test_segment_0723.mat,0.093
Dog_3_test_segment_0501.mat,0.068
Dog_3_test_segment_0120.mat,0.083
Dog_3_test_segment_0675.mat,0.091
Dog_3_test_segment_0551.mat,0.131
Dog_3_test_segment_0619.mat,0.107
Dog_3_test_segment_0476.mat,0.151
Dog_3_test_segment_0440.mat,0.124
Dog_3_test_segment_0657.mat,0.021
Dog_3_test_segment_0516.mat,0.089
Dog_3_test_segment_0571.mat,0.097
Dog_3_test_segment_0015.mat,0.006
Dog_3_test_segment_0374.mat,0.104
Dog_3_test_segment_0045.mat,0.089
Dog_3_test_segment_0695.mat,0.095
Dog_3_test_segment_0328.mat,0.073
Dog_3_test_segment_0006.mat,0.058
Dog_3_test_segment_0325.mat,0.084
Dog_3_test_segment_0708.mat,0.078
Dog_3_test_segment_0075.mat,0.126
Dog_3_test_segment_0589.mat,0.115
Dog_3_test_segment_0403.mat,0.093
Dog_3_test_segment_0436.mat,0.092
Dog_3_test_segment_0323.mat,0.095
Dog_3_test_segment_0057.mat,0.094
Dog_3_test_segment_0271.mat,0.088
Dog_3_test_segment_0465.mat,0.123
Dog_3_test_segment_0066.mat,0.075
Dog_3_test_segment_0114.mat,0.068
Dog_3_test_segment_0486.mat,0.074
Dog_3_test_segment_0497.mat,0.07
Dog_3_test_segment_0709.mat,0.136
Dog_3_test_segment_0253.mat,0.082
Dog_3_test_segment_0470.mat,0.142
Dog_3_test_segment_0754.mat,0.11
Dog_3_test_segment_0517.mat,0.076
Dog_3_test_segment_0283.mat,0.111
Dog_3_test_segment_0674.mat,0.12
Dog_3_test_segment_0394.mat,0.084
Dog_3_test_segment_0086.mat,0.073
Dog_3_test_segment_0087.mat,0.103
Dog_3_test_segment_0718.mat,0.093
Dog_3_test_segment_0794.mat,0.018
Dog_3_test_segment_0334.mat,0.096
Dog_3_test_segment_0069.mat,0.083
Dog_3_test_segment_0704.mat,0.178
Dog_3_test_segment_0316.mat,0.104
Dog_3_test_segment_0861.mat,0.083
Dog_3_test_segment_0112.mat,0.077
Dog_3_test_segment_0899.mat,0.126
Dog_3_test_segment_0799.mat,0.083
Dog_3_test_segment_0800.mat,0.104
Dog_3_test_segment_0464.mat,0.126
Dog_3_test_segment_0635.mat,0.101
Dog_3_test_segment_0079.mat,0.119
Dog_3_test_segment_0272.mat,0.133
Dog_3_test_segment_0201.mat,0.101
Dog_3_test_segment_0582.mat,0.077
Dog_3_test_segment_0577.mat,0.051
Dog_3_test_segment_0339.mat,0.079
Dog_3_test_segment_0761.mat,0.088
Dog_3_test_segment_0353.mat,0.104
Dog_3_test_segment_0396.mat,0.073
Dog_3_test_segment_0467.mat,0.122
Dog_3_test_segment_0318.mat,0.013
Dog_3_test_segment_0008.mat,0.081
Dog_3_test_segment_0050.mat,0.093
Dog_3_test_segment_0667.mat,0.106
Dog_3_test_segment_0468.mat,0.081
Dog_3_test_segment_0548.mat,0.074
Dog_3_test_segment_0415.mat,0.128
Dog_3_test_segment_0886.mat,0.13
Dog_3_test_segment_0335.mat,0.072
Dog_3_test_segment_0693.mat,0.073
Dog_3_test_segment_0558.mat,0.089
Dog_3_test_segment_0617.mat,0.114
Dog_3_test_segment_0150.mat,0.082
Dog_3_test_segment_0411.mat,0.119
Dog_3_test_segment_0239.mat,0.056
Dog_3_test_segment_0487.mat,0.081
Dog_3_test_segment_0573.mat,0.139
Dog_3_test_segment_0284.mat,0.124
Dog_3_test_segment_0510.mat,0.117
Dog_3_test_segment_0760.mat,0.116
Dog_3_test_segment_0781.mat,0.101
Dog_3_test_segment_0733.mat,0.072
Dog_3_test_segment_0005.mat,0.078
Dog_3_test_segment_0643.mat,0.069
Dog_3_test_segment_0798.mat,0.088
Dog_3_test_segment_0831.mat,0.14
Dog_3_test_segment_0613.mat,0.119
Dog_3_test_segment_0491.mat,0.077
Dog_3_test_segment_0889.mat,0.103
Dog_4_test_segment_0303.mat,0.014
Dog_4_test_segment_0285.mat,0.014
Dog_4_test_segment_0631.mat,0.025
Dog_4_test_segment_0134.mat,0.026
Dog_4_test_segment_0932.mat,0.059
Dog_4_test_segment_0460.mat,0.061
Dog_4_test_segment_0306.mat,0.015
Dog_4_test_segment_0904.mat,0.096
Dog_4_test_segment_0580.mat,0.023
Dog_4_test_segment_0951.mat,0.012
Dog_4_test_segment_0978.mat,0.017
Dog_4_test_segment_0091.mat,0.012
Dog_4_test_segment_0048.mat,0.016
Dog_4_test_segment_0424.mat,0.012
Dog_4_test_segment_0662.mat,0.146
Dog_4_test_segment_0796.mat,0.152
Dog_4_test_segment_0815.mat,0.085
Dog_4_test_segment_0564.mat,0.008
Dog_4_test_segment_0225.mat,0.063
Dog_4_test_segment_0171.mat,0.058
Dog_4_test_segment_0680.mat,0.011
Dog_4_test_segment_0287.mat,0.015
Dog_4_test_segment_0069.mat,0.009
Dog_4_test_segment_0007.mat,0.018
Dog_4_test_segment_0821.mat,0.051
Dog_4_test_segment_0536.mat,0.038
Dog_4_test_segment_0751.mat,0.379
Dog_4_test_segment_0500.mat,0.007
Dog_4_test_segment_0099.mat,0.058
Dog_4_test_segment_0541.mat,0.008
Dog_4_test_segment_0065.mat,0.131
Dog_4_test_segment_0133.mat,0.009
Dog_4_test_segment_0366.mat,0.011
Dog_4_test_segment_0639.mat,0.001
Dog_4_test_segment_0681.mat,0.023
Dog_4_test_segment_0756.mat,0.039
Dog_4_test_segment_0621.mat,0.025
Dog_4_test_segment_0597.mat,0.169
Dog_4_test_segment_0074.mat,0.026
Dog_4_test_segment_0771.mat,0.016
Dog_4_test_segment_0809.mat,0.045
Dog_4_test_segment_0513.mat,0.012
Dog_4_test_segment_0137.mat,0.041
Dog_4_test_segment_0451.mat,0.046
Dog_4_test_segment_0507.mat,0.193
Dog_4_test_segment_0278.mat,0.067
Dog_4_test_segment_0147.mat,0.06
Dog_4_test_segment_0891.mat,0.114
Dog_4_test_segment_0492.mat,0.033
Dog_4_test_segment_0398.mat,0.136
Dog_4_test_segment_0078.mat,0.033
Dog_4_test_segment_0142.mat,0.015
Dog_4_test_segment_0066.mat,0.019
Dog_4_test_segment_0339.mat,0.015
Dog_4_test_segment_0908.mat,0.023
Dog_4_test_segment_0628.mat,0.009
Dog_4_test_segment_0567.mat,0.122
Dog_4_test_segment_0973.mat,0.019
Dog_4_test_segment_0340.mat,0.015
Dog_4_test_segment_0675.mat,0.256
Dog_4_test_segment_0268.mat,0.007
Dog_4_test_segment_0111.mat,0.084
Dog_4_test_segment_0322.mat,0.006
Dog_4_test_segment_0948.mat,0.015
Dog_4_test_segment_0967.mat,0.047
Dog_4_test_segment_0915.mat,0.15
Dog_4_test_segment_0871.mat,0.025
Dog_4_test_segment_0773.mat,0.033
Dog_4_test_segment_0241.mat,0.021
Dog_4_test_segment_0761.mat,0.091
Dog_4_test_segment_0934.mat,0.009
Dog_4_test_segment_0913.mat,0.018
Dog_4_test_segment_0845.mat,0.095
Dog_4_test_segment_0364.mat,0.049
Dog_4_test_segment_0950.mat,0.022
Dog_4_test_segment_0012.mat,0.012
Dog_4_test_segment_0128.mat,0.009
Dog_4_test_segment_0337.mat,0.011
Dog_4_test_segment_0712.mat,0.122
Dog_4_test_segment_0182.mat,0.046
Dog_4_test_segment_0456.mat,0.01
Dog_4_test_segment_0476.mat,0.018
Dog_4_test_segment_0149.mat,0.055
Dog_4_test_segment_0663.mat,0.062
Dog_4_test_segment_0055.mat,0.096
Dog_4_test_segment_0188.mat,0.097
Dog_4_test_segment_0437.mat,0.018
Dog_4_test_segment_0119.mat,0.006
Dog_4_test_segment_0436.mat,0.041
Dog_4_test_segment_0120.mat,0.219
Dog_4_test_segment_0744.mat,0.007
Dog_4_test_segment_0546.mat,0.021
Dog_4_test_segment_0202.mat,0.066
Dog_4_test_segment_0779.mat,0.18
Dog_4_test_segment_0256.mat,0.026
Dog_4_test_segment_0061.mat,0.004
Dog_4_test_segment_0887.mat,0.034
Dog_4_test_segment_0889.mat,0.023
Dog_4_test_segment_0897.mat,0.23
Dog_4_test_segment_0453.mat,0.023
Dog_4_test_segment_0701.mat,0.138
Dog_4_test_segment_0136.mat,0.003
Dog_4_test_segment_0227.mat,0.037
Dog_4_test_segment_0297.mat,0.043
Dog_4_test_segment_0130.mat,0.083
Dog_4_test_segment_0040.mat,0.007
Dog_4_test_segment_0324.mat,0.124
Dog_4_test_segment_0515.mat,0.024
Dog_4_test_segment_0707.mat,0.074
Dog_4_test_segment_0038.mat,0.036
Dog_4_test_segment_0115.mat,0.04
Dog_4_test_segment_0611.mat,0.023
Dog_4_test_segment_0740.mat,0.084
Dog_4_test_segment_0187.mat,0.07
Dog_4_test_segment_0341.mat,0.058
Dog_4_test_segment_0735.mat,0.04
Dog_4_test_segment_0649.mat,0.022
Dog_4_test_segment_0544.mat,0.005
Dog_4_test_segment_0627.mat,0.007
Dog_4_test_segment_0388.mat,0.035
Dog_4_test_segment_0345.mat,0.002
Dog_4_test_segment_0008.mat,0.08
Dog_4_test_segment_0614.mat,0.013
Dog_4_test_segment_0988.mat,0.076
Dog_4_test_segment_0248.mat,0.033
Dog_4_test_segment_0253.mat,0.078
Dog_4_test_segment_0334.mat,0.005
Dog_4_test_segment_0215.mat,0.002
Dog_4_test_segment_0382.mat,0.016
Dog_4_test_segment_0562.mat,0.055
Dog_4_test_segment_0892.mat,0.104
Dog_4_test_segment_0699.mat,0.142
Dog_4_test_segment_0841.mat,0.0
Dog_4_test_segment_0407.mat,0.013
Dog_4_test_segment_0374.mat,0.008
Dog_4_test_segment_0529.mat,0.003
Dog_4_test_segment_0527.mat,0.082
Dog_4_test_segment_0308.mat,0.007
Dog_4_test_segment_0854.mat,0.036
Dog_4_test_segment_0876.mat,0.001
Dog_4_test_segment_0178.mat,0.139
Dog_4_test_segment_0714.mat,0.094
Dog_4_test_segment_0104.mat,0.068
Dog_4_test_segment_0459.mat,0.012
Dog_4_test_segment_0163.mat,0.005
Dog_4_test_segment_0684.mat,0.054
Dog_4_test_segment_0812.mat,0.026
Dog_4_test_segment_0634.mat,0.204
Dog_4_test_segment_0385.mat,0.167
Dog_4_test_segment_0893.mat,0.045
Dog_4_test_segment_0291.mat,0.008
Dog_4_test_segment_0727.mat,0.168
Dog_4_test_segment_0758.mat,0.006
Dog_4_test_segment_0441.mat,0.054
Dog_4_test_segment_0143.mat,0.011
Dog_4_test_segment_0272.mat,0.074
Dog_4_test_segment_0271.mat,0.049
Dog_4_test_segment_0090.mat,0.014
Dog_4_test_segment_0367.mat,0.089
Dog_4_test_segment_0952.mat,0.044
Dog_4_test_segment_0499.mat,0.054
Dog_4_test_segment_0653.mat,0.006
Dog_4_test_segment_0122.mat,0.009
Dog_4_test_segment_0989.mat,0.011
Dog_4_test_segment_0243.mat,0.082
Dog_4_test_segment_0896.mat,0.011
Dog_4_test_segment_0103.mat,0.012
Dog_4_test_segment_0060.mat,0.01
Dog_4_test_segment_0185.mat,0.052
Dog_4_test_segment_0323.mat,0.039
Dog_4_test_segment_0186.mat,0.069
Dog_4_test_segment_0828.mat,0.031
Dog_4_test_segment_0210.mat,0.114
Dog_4_test_segment_0622.mat,0.042
Dog_4_test_segment_0260.mat,0.004
Dog_4_test_segment_0830.mat,0.059
Dog_4_test_segment_0087.mat,0.024
Dog_4_test_segment_0598.mat,0.082
Dog_4_test_segment_0481.mat,0.036
Dog_4_test_segment_0205.mat,0.038
Dog_4_test_segment_0375.mat,0.082
Dog_4_test_segment_0630.mat,0.007
Dog_4_test_segment_0732.mat,0.096
Dog_4_test_segment_0056.mat,0.071
Dog_4_test_segment_0833.mat,0.003
Dog_4_test_segment_0798.mat,0.016
Dog_4_test_segment_0037.mat,0.024
Dog_4_test_segment_0033.mat,0.037
Dog_4_test_segment_0848.mat,0.096
Dog_4_test_segment_0490.mat,0.037
Dog_4_test_segment_0605.mat,0.041
Dog_4_test_segment_0275.mat,0.03
Dog_4_test_segment_0793.mat,0.023
Dog_4_test_segment_0592.mat,0.089
Dog_4_test_segment_0661.mat,0.058
Dog_4_test_segment_0467.mat,0.286
Dog_4_test_segment_0011.mat,0.012
Dog_4_test_segment_0316.mat,0.038
Dog_4_test_segment_0625.mat,0.132
Dog_4_test_segment_0767.mat,0.027
Dog_4_test_segment_0857.mat,0.048
Dog_4_test_segment_0654.mat,0.013
Dog_4_test_segment_0443.mat,0.09
Dog_4_test_segment_0509.mat,0.055
Dog_4_test_segment_0843.mat,0.014
Dog_4_test_segment_0748.mat,0.014
Dog_4_test_segment_0834.mat,0.014
Dog_4_test_segment_0015.mat,0.05
Dog_4_test_segment_0757.mat,0.257
Dog_4_test_segment_0010.mat,0.241
Dog_4_test_segment_0197.mat,0.031
Dog_4_test_segment_0705.mat,0.044
Dog_4_test_segment_0734.mat,0.159
Dog_4_test_segment_0717.mat,0.015
Dog_4_test_segment_0919.mat,0.078
Dog_4_test_segment_0071.mat,0.006
Dog_4_test_segment_0869.mat,0.119
Dog_4_test_segment_0138.mat,0.007
Dog_4_test_segment_0162.mat,0.187
Dog_4_test_segment_0710.mat,0.023
Dog_4_test_segment_0901.mat,0.102
Dog_4_test_segment_0386.mat,0.105
Dog_4_test_segment_0494.mat,0.066
Dog_4_test_segment_0851.mat,0.026
Dog_4_test_segment_0540.mat,0.048
Dog_4_test_segment_0801.mat,0.098
Dog_4_test_segment_0777.mat,0.032
Dog_4_test_segment_0458.mat,0.016
Dog_4_test_segment_0844.mat,0.044
Dog_4_test_segment_0448.mat,0.307
Dog_4_test_segment_0788.mat,0.025
Dog_4_test_segment_0578.mat,0.012
Dog_4_test_segment_0579.mat,0.042
Dog_4_test_segment_0246.mat,0.026
Dog_4_test_segment_0100.mat,0.072
Dog_4_test_segment_0390.mat,0.039
Dog_4_test_segment_0806.mat,0.061
Dog_4_test_segment_0570.mat,0.075
Dog_4_test_segment_0797.mat,0.033
Dog_4_test_segment_0357.mat,0.025
Dog_4_test_segment_0206.mat,0.032
Dog_4_test_segment_0161.mat,0.049
Dog_4_test_segment_0283.mat,0.02
Dog_4_test_segment_0648.mat,0.084
Dog_4_test_segment_0990.mat,0.037
Dog_4_test_segment_0855.mat,0.028
Dog_4_test_segment_0003.mat,0.014
Dog_4_test_segment_0399.mat,0.049
Dog_4_test_segment_0204.mat,0.098
Dog_4_test_segment_0894.mat,0.007
Dog_4_test_segment_0964.mat,0.028
Dog_4_test_segment_0711.mat,0.096
Dog_4_test_segment_0984.mat,0.066
Dog_4_test_segment_0438.mat,0.202
Dog_4_test_segment_0427.mat,0.022
